road	Z5463
km	0.2
type	Slab Culvert
lrpName	LRPSb
name	.
length	1.2
condition	A
structureNr	116047
est cost	0
roadName	Enayaetpur-Mohadebpur-Patakatahat (Manda) Road
chainage	0.2
width	6
constructionYear	1998
spans	1
zone	Rajshahi
circle	Rajshahi
division	Naogaon
sub-division	Patnitala
lat	24.952472222222223
lon	88.745
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=116047&vRoadID=550&vSurveyYear=2006&vSubdivID=306
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=116047&vRoadID=550&vSurveyYear=2006&vSubdivID=306
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=116047&vRoadID=550&vSurveyYear=2006&vSubdivID=306
