road	Z1133
km	9.465
type	RCC Girder Bridge
lrpName	LRP009d
name	.
length	7.2
condition	A
structureNr	118040
est cost	0
roadName	Whykhong-Shaplapur Road
chainage	9.465
width	4.4
constructionYear	1996
spans	1
zone	Chittagong
circle	Chittagong
division	Cox's Bazar
sub-division	Cox's Bazar - 2
lat	21.075694444444444
lon	92.13636111111111
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=118040&vRoadID=345&vSurveyYear=2006&vSubdivID=863
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=118040&vRoadID=345&vSurveyYear=2006&vSubdivID=863
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=118040&vRoadID=345&vSurveyYear=2006&vSubdivID=863
