road	Z7043
km	9.874
type	Box Culvert
lrpName	LRP009d
name	.
length	1.5
condition	C
structureNr	108497
est cost	1
roadName	Fultala-Shahapur-Miximil-Dumuria Road
chainage	9.874
width	6.05
constructionYear	1980
spans	1
zone	Khulna
circle	Khulna
division	Khulna
sub-division	Khulna-1
lat	22.928333333333335
lon	89.4
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=108497&vRoadID=691&vSurveyYear=2004&vSubdivID=317
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=108497&vRoadID=691&vSurveyYear=2004&vSubdivID=317
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=108497&vRoadID=691&vSurveyYear=2004&vSubdivID=317
