road	Z4615
km	10.651
type	Box Culvert
lrpName	LRP010d
name	HAMIDPARA BOX CULVERT
length	14
condition	A
structureNr	105639
est cost	0
roadName	Bakshiganj-Sanandabari-Char Rajibpur Road
chainage	10.651
width	7.9
constructionYear	1993
spans	3
zone	Mymensingh
circle	Jamalpur
division	Jamalpur
sub-division	Jamalpur-2
lat	25.28097222222222
lon	89.8163611111111
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=105639&vRoadID=288&vSurveyYear=2004&vSubdivID=525
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=105639&vRoadID=288&vSurveyYear=2004&vSubdivID=525
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=105639&vRoadID=288&vSurveyYear=2004&vSubdivID=525
