road	Z4615
km	0.721
type	Box Culvert
lrpName	LRPSa
name	BAKSIGANG NAMUPARA
length	14
condition	A
structureNr	105580
est cost	0
roadName	Bakshiganj-Sanandabari-Char Rajibpur Road
chainage	0.721
width	10.9
constructionYear	1991
spans	3
zone	Mymensingh
circle	Jamalpur
division	Jamalpur
sub-division	Jamalpur-2
lat	25.21452777777778
lon	89.86391666666665
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=105580&vRoadID=288&vSurveyYear=2004&vSubdivID=525
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=105580&vRoadID=288&vSurveyYear=2004&vSubdivID=525
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=105580&vRoadID=288&vSurveyYear=2004&vSubdivID=525
