road	Z1417
km	0.3
type	Box Culvert
lrpName	LRPSa
name	PANIWALA BOX CULVERT
length	3
condition	A
structureNr	113591
est cost	0
roadName	Paniwala-Dalta-Munshihat-Chatkhil (Purbo Bazar) Road
chainage	0.3
width	4.7
constructionYear	1983
spans	1
zone	Comilla
circle	Noakhali
division	Laxmipur
sub-division	Ramgonj
lat	23.128083333333333
lon	90.9158888888889
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=113591&vRoadID=513&vSurveyYear=2004&vSubdivID=548
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=113591&vRoadID=513&vSurveyYear=2004&vSubdivID=548
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=113591&vRoadID=513&vSurveyYear=2004&vSubdivID=548
