road	Z2115
km	0.025
type	Box Culvert
lrpName	LRPSa
name	.
length	6.9
condition	A
structureNr	115083
est cost	0
roadName	Monohardi (Hatemdi)-Shakerbazar Road
chainage	0.025
width	4.6
constructionYear	1995
spans	1
zone	Dhaka
circle	Dhaka
division	Narsingdi
sub-division	Shibpur
lat	24.161194444444444
lon	90.71752777777778
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=115083&vRoadID=211&vSurveyYear=2006&vSubdivID=523
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=115083&vRoadID=211&vSurveyYear=2006&vSubdivID=523
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=115083&vRoadID=211&vSurveyYear=2006&vSubdivID=523
