road	Z5802
km	0.716
type	RCC Bridge
lrpName	LRPSa
name	.
length	21.1
condition	A
structureNr	112111
est cost	0
roadName	Dinajpur-Khanpur Road
chainage	0.716
width	9.1
constructionYear	1980
spans	3
zone	Rangpur
circle	Dinajpur
division	Dinajpur
sub-division	Phulbari
lat	25.614444444444445
lon	88.63361111111112
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=112111&vRoadID=673&vSurveyYear=2004&vSubdivID=297
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=112111&vRoadID=673&vSurveyYear=2004&vSubdivID=297
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=112111&vRoadID=673&vSurveyYear=2004&vSubdivID=297
