road	Z1005
km	36.5
type	Box Culvert
lrpName	LRP038a
name	SINANI
length	6
condition	C
structureNr	104283
est cost	0.6
roadName	Chiringa (Faisakhali)-Lama-Alikadam Road
chainage	36.5
width	9.7
constructionYear	1992
spans	1
zone	Chittagong
circle	Rangamati
division	Bandarban
sub-division	Bandarban-1
lat	21.664749999999998
lon	92.30163888888889
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=104283&vRoadID=354&vSurveyYear=2004&vSubdivID=285
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=104283&vRoadID=354&vSurveyYear=2004&vSubdivID=285
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=104283&vRoadID=354&vSurveyYear=2004&vSubdivID=285
