road	Z1005
km	2.837
type	Baily with Steel Deck
lrpName	LRP003e
name	Dabiza bazar Bridge
length	37.7
condition	D
structureNr	121726
est cost	418
roadName	Chiringa (Faisakhali)-Lama-Alikadam Road
chainage	2.837
width	
constructionYear	
spans	
zone	Chittagong
circle	Rangamati
division	Bandarban
sub-division	Bandarban-1
lat	21.7127040790625
lon	92.1059352565625
estimated Location	road_interpolate
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=121726&vRoadID=354&vSurveyYear=2013&vSubdivID=285
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=121726&vRoadID=354&vSurveyYear=2013&vSubdivID=285
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=121726&vRoadID=354&vSurveyYear=2013&vSubdivID=285
