road	Z1802
km	0.38
type	Box Culvert
lrpName	LRPSb
name	MADDUM SHAKPURA(1)BOX CULVERT
length	1.2
condition	A
structureNr	106788
est cost	0
roadName	Telegati-Allaher Darber Sharif Road
chainage	0.38
width	5.5
constructionYear	1992
spans	1
zone	Chittagong
circle	Chittagong
division	Dohazari
sub-division	Patiya
lat	22.35488888888889
lon	91.917
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=106788&vRoadID=313&vSurveyYear=2004&vSubdivID=281
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=106788&vRoadID=313&vSurveyYear=2004&vSubdivID=281
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=106788&vRoadID=313&vSurveyYear=2004&vSubdivID=281
