road	Z3712
km	9.858
type	Box Culvert
lrpName	LRP009e
name	MONDAIL (2)
length	1.2
condition	A
structureNr	107675
est cost	0
roadName	Haluaghat-Munshirhat-Dhobaura Road
chainage	9.858
width	7.3
constructionYear	1980
spans	1
zone	Mymensingh
circle	Mymensingh
division	Mymensingh
sub-division	Phulpur
lat	25.116388888888892
lon	90.43225000000001
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=107675&vRoadID=241&vSurveyYear=2004&vSubdivID=531
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=107675&vRoadID=241&vSurveyYear=2004&vSubdivID=531
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=107675&vRoadID=241&vSurveyYear=2004&vSubdivID=531
