road	Z1617
km	4.925
type	Box Culvert
lrpName	LRP004d
name	RAZANAGOR BOX CULVERT
length	3
condition	A
structureNr	106438
est cost	0
roadName	Mariamnagar-Ranirhat (Gabtal) Road
chainage	4.925
width	7.3
constructionYear	2004
spans	1
zone	Chittagong
circle	Chittagong
division	Chittagong
sub-division	Chittagong
lat	22.54302777777778
lon	92.06405555555556
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=106438&vRoadID=300&vSurveyYear=2004&vSubdivID=269
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=106438&vRoadID=300&vSurveyYear=2004&vSubdivID=269
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=106438&vRoadID=300&vSurveyYear=2004&vSubdivID=269
