road	Z8011
km	7.543
type	RCC Girder Bridge
lrpName	LRP007c
name	Talukdar Bridge
length	33.2
condition	A
structureNr	119066
est cost	0
roadName	Pacchar-Sibchar-Madaripur Road
chainage	7.543
width	
constructionYear	
spans	
zone	Gopalganj
circle	Gopalganj
division	Madaripur
sub-division	Bhanga
lat	23.346583 
lon	90.1726104 
estimated Location	road_precise
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=119066&vRoadID=398&vSurveyYear=2013&vSubdivID=347
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=119066&vRoadID=398&vSurveyYear=2013&vSubdivID=347
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=119066&vRoadID=398&vSurveyYear=2013&vSubdivID=347
