road	Z8011
km	24.692
type	RCC Girder Bridge
lrpName	LRP024c
name	.
length	6.9
condition	A
structureNr	112346
est cost	0
roadName	Pacchar-Sibchar-Madaripur Road
chainage	24.692
width	6.7
constructionYear	1998
spans	1
zone	Gopalganj
circle	Gopalganj
division	Madaripur
sub-division	Madaripur
lat	23.25888888888889
lon	90.23305555555555
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=112346&vRoadID=398&vSurveyYear=2004&vSubdivID=346
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=112346&vRoadID=398&vSurveyYear=2004&vSubdivID=346
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=112346&vRoadID=398&vSurveyYear=2004&vSubdivID=346
