road	R171
km	11.813
type	Box Culvert
lrpName	LRP011b
name	LOSKOR PARA BOX CULVERT
length	1.8
condition	A
structureNr	113877
est cost	0
roadName	Banshkhali (Charati)-Chunti Road
chainage	11.813
width	7.2
constructionYear	1993
spans	1
zone	Chittagong
circle	Chittagong
division	Dohazari
sub-division	Dohazari
lat	21.999305555555555
lon	92.05527777777777
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=113877&vRoadID=87&vSurveyYear=2004&vSubdivID=280
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=113877&vRoadID=87&vSurveyYear=2004&vSubdivID=280
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=113877&vRoadID=87&vSurveyYear=2004&vSubdivID=280
