road	R771
km	28.853
type	Arch Masonry
lrpName	LRP029b
name	.
length	2.6
condition	C
structureNr	103689
est cost	0.21
roadName	Rupsha-Fakirhat-Bagerhat Road
chainage	28.853
width	5.58
constructionYear	1983
spans	1
zone	Khulna
circle	Khulna
division	Bagerhat
sub-division	Bagerhat-1
lat	22.679166666666667
lon	89.76527777777778
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=103689&vRoadID=160&vSurveyYear=2004&vSubdivID=319
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=103689&vRoadID=160&vSurveyYear=2004&vSubdivID=319
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=103689&vRoadID=160&vSurveyYear=2004&vSubdivID=319
