road	R771
km	27.197
type	Slab Culvert
lrpName	LRP027c
name	.
length	1.35
condition	A
structureNr	103682
est cost	0
roadName	Rupsha-Fakirhat-Bagerhat Road
chainage	27.197
width	10.1
constructionYear	1985
spans	1
zone	Khulna
circle	Khulna
division	Bagerhat
sub-division	Bagerhat-1
lat	22.690555555555555
lon	89.76305555555555
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=103682&vRoadID=160&vSurveyYear=2004&vSubdivID=319
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=103682&vRoadID=160&vSurveyYear=2004&vSubdivID=319
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=103682&vRoadID=160&vSurveyYear=2004&vSubdivID=319
