road	R771
km	6.097
type	Box Culvert
lrpName	LRP006b
name	.
length	1.9
condition	A
structureNr	102916
est cost	0
roadName	Rupsha-Fakirhat-Bagerhat Road
chainage	6.097
width	6.02
constructionYear	1991
spans	1
zone	Khulna
circle	Khulna
division	Bagerhat
sub-division	Bagerhat-1
lat	22.796666666666667
lon	89.64
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=102916&vRoadID=160&vSurveyYear=2004&vSubdivID=319
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=102916&vRoadID=160&vSurveyYear=2004&vSubdivID=319
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=102916&vRoadID=160&vSurveyYear=2004&vSubdivID=319
