road	N8
km	195.581
type	RCC Girder Bridge
lrpName	LRP196c
name	Gabua Bridge
length	12.85
condition	C
structureNr	118999
est cost	0.189
roadName	Dhaka (Jatrabari)-Mawa-Bhanga-Barisal-Patuakhali Road
chainage	195.581
width	
constructionYear	
spans	
zone	Barisal
circle	Patuakhali
division	Patuakhali
sub-division	Patuakhali
lat	22.440801166206896
lon	90.33831035172413
estimated Location	road_interpolate
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=118999&vRoadID=61&vSurveyYear=2013&vSubdivID=862
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=118999&vRoadID=61&vSurveyYear=2013&vSubdivID=862
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=118999&vRoadID=61&vSurveyYear=2013&vSubdivID=862
