road	N8
km	2.587
type	PC Girder Bridge
lrpName	LRP002c
name	PASTOGOLA BRIDGE
length	847.9
condition	B
structureNr	114971
est cost	0.89
roadName	Dhaka (Jatrabari)-Mawa-Bhanga-Barisal-Patuakhali Road
chainage	2.587
width	17.6
constructionYear	1989
spans	21
zone	Dhaka
circle	Dhaka
division	Munshiganj
sub-division	Keraniganj
lat	23.68925
lon	90.42922222222222
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=114971&vRoadID=61&vSurveyYear=2004&vSubdivID=517
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=114971&vRoadID=61&vSurveyYear=2004&vSubdivID=517
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=114971&vRoadID=61&vSurveyYear=2004&vSubdivID=517
