road	N8
km	7.785
type	Truss with RCC Slab
lrpName	LRP008a
name	Rajendrapur Bridge
length	60.9
condition	A
structureNr	120133
est cost	0.198
roadName	Dhaka (Jatrabari)-Mawa-Bhanga-Barisal-Patuakhali Road
chainage	7.785
width	
constructionYear	
spans	
zone	Dhaka
circle	Dhaka
division	Munshiganj
sub-division	Keraniganj
lat	23.6611111 
lon	90.368416 
estimated Location	road_precise
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=120133&vRoadID=61&vSurveyYear=2013&vSubdivID=517
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=120133&vRoadID=61&vSurveyYear=2013&vSubdivID=517
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=120133&vRoadID=61&vSurveyYear=2013&vSubdivID=517
