road	N8
km	171.956
type	Box Culvert
lrpName	LRP173b
name	.
length	6.7
condition	B
structureNr	109477
est cost	0.08
roadName	Dhaka (Jatrabari)-Mawa-Bhanga-Barisal-Patuakhali Road
chainage	171.956
width	12.1
constructionYear	1996
spans	1
zone	Barisal
circle	Barisal
division	Jhalokati
sub-division	Jhalokati
lat	22.618333333333332
lon	90.33444444444444
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=109477&vRoadID=61&vSurveyYear=2004&vSubdivID=584
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=109477&vRoadID=61&vSurveyYear=2004&vSubdivID=584
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=109477&vRoadID=61&vSurveyYear=2004&vSubdivID=584
