road	N8
km	121.734
type	RCC Girder Bridge
lrpName	LRP123a
name	Souderkhal bridge
length	31.1
condition	C
structureNr	118996
est cost	0.328
roadName	Dhaka (Jatrabari)-Mawa-Bhanga-Barisal-Patuakhali Road
chainage	121.734
width	
constructionYear	
spans	
zone	Barisal
circle	Barisal
division	Barisal
sub-division	Barisal-1
lat	23.0036389 
lon	90.2221938 
estimated Location	road_precise
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=118996&vRoadID=61&vSurveyYear=2013&vSubdivID=331
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=118996&vRoadID=61&vSurveyYear=2013&vSubdivID=331
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=118996&vRoadID=61&vSurveyYear=2013&vSubdivID=331
