road	N8
km	105.285
type	Box Culvert
lrpName	LRP106a
name	.
length	10.1
condition	A
structureNr	109001
est cost	0
roadName	Dhaka (Jatrabari)-Mawa-Bhanga-Barisal-Patuakhali Road
chainage	105.285
width	9.65
constructionYear	1994
spans	2
zone	Barisal
circle	Barisal
division	Barisal
sub-division	Barisal-1
lat	23.139722222222222
lon	90.15
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=109001&vRoadID=61&vSurveyYear=2004&vSubdivID=331
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=109001&vRoadID=61&vSurveyYear=2004&vSubdivID=331
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=109001&vRoadID=61&vSurveyYear=2004&vSubdivID=331
