road	Z7463
km	7.929
type	Box Culvert
lrpName	LRP007c
name	.
length	2.45
condition	A
structureNr	110426
est cost	0
roadName	Bheramara (GK Bandh 3no Bridge)- Mirpur Thana Road
chainage	7.929
width	4.3
constructionYear	1999
spans	1
zone	Khulna
circle	Jessore
division	Kushtia
sub-division	Kushtia
lat	23.948833333333333
lon	89.00458333333333
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=110426&vRoadID=754&vSurveyYear=2004&vSubdivID=327
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=110426&vRoadID=754&vSurveyYear=2004&vSubdivID=327
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=110426&vRoadID=754&vSurveyYear=2004&vSubdivID=327
