road	N5
km	100.602
type	Box Culvert
lrpName	LRP100b
name	.
length	5.2
condition	B
structureNr	111472
est cost	0.31
roadName	Dhaka (Mirpur)-Utholi-Paturia- Natakhola-Kashinathpur- Bogra-Rangpur-Beldanga- Banglabandh Road
chainage	100.602
width	9.7
constructionYear	1991
spans	1
zone	Rajshahi
circle	Pabna
division	Pabna
sub-division	Pabna-1
lat	23.8975
lon	89.64055555555557
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=111472&vRoadID=28&vSurveyYear=2004&vSubdivID=309
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=111472&vRoadID=28&vSurveyYear=2004&vSubdivID=309
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=111472&vRoadID=28&vSurveyYear=2004&vSubdivID=309
