road	N5
km	232.973
type	RCC Girder Bridge
lrpName	LRP235a
name	Mohasthan Bridge
length	77.2
condition	D
structureNr	121820
est cost	0.875
roadName	Dhaka (Mirpur)-Utholi-Paturia- Natakhola-Kashinathpur- Bogra-Rangpur-Beldanga- Banglabandh Road
chainage	232.973
width	
constructionYear	
spans	
zone	Rangpur
circle	Bogra
division	Bogra
sub-division	Bogra
lat	24.9672771 
lon	89.3616944 
estimated Location	road_precise
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=121820&vRoadID=28&vSurveyYear=2013&vSubdivID=291
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=121820&vRoadID=28&vSurveyYear=2013&vSubdivID=291
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=121820&vRoadID=28&vSurveyYear=2013&vSubdivID=291
