road	N5
km	258.224
type	Box Culvert
lrpName	LRP260b
name	.
length	21.8
condition	A
structureNr	111367
est cost	0
roadName	Dhaka (Mirpur)-Utholi-Paturia- Natakhola-Kashinathpur- Bogra-Rangpur-Beldanga- Banglabandh Road
chainage	258.224
width	10.1
constructionYear	1992
spans	5
zone	Rangpur
circle	Bogra
division	Gaibanda
sub-division	Palashbari
lat	25.172222222222224
lon	89.38944444444445
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=111367&vRoadID=28&vSurveyYear=2004&vSubdivID=295
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=111367&vRoadID=28&vSurveyYear=2004&vSubdivID=295
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=111367&vRoadID=28&vSurveyYear=2004&vSubdivID=295
