road	N5
km	36.679
type	Box Culvert
lrpName	LRP036c
name	SRIRAM PUR CULVERT
length	30.7
condition	A
structureNr	108825
est cost	0.36
roadName	Dhaka (Mirpur)-Utholi-Paturia- Natakhola-Kashinathpur- Bogra-Rangpur-Beldanga- Banglabandh Road
chainage	36.679
width	8.3
constructionYear	1998
spans	5
zone	Dhaka
circle	Dhaka
division	Manikganj
sub-division	Nayarhat
lat	23.919027777777778
lon	90.12122222222222
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=108825&vRoadID=28&vSurveyYear=2004&vSubdivID=516
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=108825&vRoadID=28&vSurveyYear=2004&vSubdivID=516
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=108825&vRoadID=28&vSurveyYear=2004&vSubdivID=516
