road	N5
km	385.951
type	RCC Girder Bridge
lrpName	LRP388b
name	Atrai Bridge.
length	246.85
condition	C
structureNr	119565
est cost	0.337
roadName	Dhaka (Mirpur)-Utholi-Paturia- Natakhola-Kashinathpur- Bogra-Rangpur-Beldanga- Banglabandh Road
chainage	385.951
width	
constructionYear	
spans	
zone	Rangpur
circle	Dinajpur
division	Dinajpur
sub-division	Dinajpur
lat	25.7534167 
lon	88.7136667 
estimated Location	road_precise
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=119565&vRoadID=28&vSurveyYear=2013&vSubdivID=296
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=119565&vRoadID=28&vSurveyYear=2013&vSubdivID=296
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=119565&vRoadID=28&vSurveyYear=2013&vSubdivID=296
