road	N5
km	387.761
type	Steel Beam & RCC Slab
lrpName	LRP390a
name	
length	9.79
condition	C
structureNr	119562
est cost	0.098
roadName	Dhaka (Mirpur)-Utholi-Paturia- Natakhola-Kashinathpur- Bogra-Rangpur-Beldanga- Banglabandh Road
chainage	387.761
width	
constructionYear	
spans	
zone	Rangpur
circle	Dinajpur
division	Dinajpur
sub-division	Dinajpur
lat	25.7701104 
lon	88.7312216 
estimated Location	road_chainage
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=119562&vRoadID=28&vSurveyYear=2013&vSubdivID=296
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=119562&vRoadID=28&vSurveyYear=2013&vSubdivID=296
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=119562&vRoadID=28&vSurveyYear=2013&vSubdivID=296
