road	N5
km	62.103
type	Box Culvert
lrpName	LRP063a
name	PUKURIA CULVERT
length	30.5
condition	B
structureNr	108901
est cost	0.98
roadName	Dhaka (Mirpur)-Utholi-Paturia- Natakhola-Kashinathpur- Bogra-Rangpur-Beldanga- Banglabandh Road
chainage	62.103
width	8.3
constructionYear	1964
spans	5
zone	Dhaka
circle	Dhaka
division	Manikganj
sub-division	Manikganj
lat	23.852305555555557
lon	89.90866666666668
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=108901&vRoadID=28&vSurveyYear=2004&vSubdivID=515
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=108901&vRoadID=28&vSurveyYear=2004&vSubdivID=515
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=108901&vRoadID=28&vSurveyYear=2004&vSubdivID=515
