road	N5
km	34.171
type	Box Culvert
lrpName	LRP034c
name	SMALL KALAM PUR CULVERT
length	91.5
condition	A
structureNr	108823
est cost	0.2
roadName	Dhaka (Mirpur)-Utholi-Paturia- Natakhola-Kashinathpur- Bogra-Rangpur-Beldanga- Banglabandh Road
chainage	34.171
width	8.2
constructionYear	1998
spans	16
zone	Dhaka
circle	Dhaka
division	Manikganj
sub-division	Nayarhat
lat	23.921277777777778
lon	90.1451388888889
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=108823&vRoadID=28&vSurveyYear=2004&vSubdivID=516
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=108823&vRoadID=28&vSurveyYear=2004&vSubdivID=516
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=108823&vRoadID=28&vSurveyYear=2004&vSubdivID=516
