road	N5
km	264.474
type	Box Culvert
lrpName	LRP266a
name	.
length	14
condition	A
structureNr	111724
est cost	0
roadName	Dhaka (Mirpur)-Utholi-Paturia- Natakhola-Kashinathpur- Bogra-Rangpur-Beldanga- Banglabandh Road
chainage	264.474
width	12
constructionYear	1992
spans	6
zone	Rangpur
circle	Bogra
division	Gaibanda
sub-division	Palashbari
lat	25.224444444444444
lon	89.37472222222222
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=111724&vRoadID=28&vSurveyYear=2004&vSubdivID=295
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=111724&vRoadID=28&vSurveyYear=2004&vSubdivID=295
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=111724&vRoadID=28&vSurveyYear=2004&vSubdivID=295
