road	N5
km	28.955
type	RCC Girder Bridge
lrpName	LRP029a
name	KALIABULA PARA BRIDGE
length	151
condition	B
structureNr	100394
est cost	0.08
roadName	Dhaka (Mirpur)-Utholi-Paturia- Natakhola-Kashinathpur- Bogra-Rangpur-Beldanga- Banglabandh Road
chainage	28.955
width	8
constructionYear	1998
spans	11
zone	Dhaka
circle	Dhaka
division	Manikganj
sub-division	Nayarhat
lat	23.90997222222222
lon	90.19466666666668
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=100394&vRoadID=28&vSurveyYear=2004&vSubdivID=516
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=100394&vRoadID=28&vSurveyYear=2004&vSubdivID=516
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=100394&vRoadID=28&vSurveyYear=2004&vSubdivID=516
