road	Z7465
km	2.683
type	Slab Culvert
lrpName	LRP002b
name	.
length	1.65
condition	A
structureNr	112607
est cost	0
roadName	Sadarpur Bazar-Halsha Rail Bazar Road
chainage	2.683
width	3.7
constructionYear	1990
spans	1
zone	Khulna
circle	Jessore
division	Kushtia
sub-division	Kushtia
lat	23.889305555555556
lon	88.91311111111112
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=112607&vRoadID=756&vSurveyYear=2004&vSubdivID=327
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=112607&vRoadID=756&vSurveyYear=2004&vSubdivID=327
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=112607&vRoadID=756&vSurveyYear=2004&vSubdivID=327
