road	Z6813
km	4.731
type	Slab Culvert
lrpName	LRP004a
name	.
length	4.1
condition	A
structureNr	107791
est cost	0
roadName	Godagari-Nachol-Nimatpur Road
chainage	4.731
width	7.3
constructionYear	1986
spans	1
zone	Rajshahi
circle	Rajshahi
division	Rajshahi
sub-division	Rajshahi-1
lat	24.499444444444446
lon	88.3536111111111
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=107791&vRoadID=540&vSurveyYear=2004&vSubdivID=302
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=107791&vRoadID=540&vSurveyYear=2004&vSubdivID=302
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=107791&vRoadID=540&vSurveyYear=2004&vSubdivID=302
