road	Z6813
km	0.03
type	Slab Culvert
lrpName	LRPSa
name	.
length	1.8
condition	A
structureNr	107772
est cost	0
roadName	Godagari-Nachol-Nimatpur Road
chainage	0.03
width	11.05
constructionYear	1990
spans	1
zone	Rajshahi
circle	Rajshahi
division	Rajshahi
sub-division	Rajshahi-1
lat	24.46861111111111
lon	88.32416666666666
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=107772&vRoadID=540&vSurveyYear=2004&vSubdivID=302
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=107772&vRoadID=540&vSurveyYear=2004&vSubdivID=302
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=107772&vRoadID=540&vSurveyYear=2004&vSubdivID=302
