road	Z6813
km	39.882
type	Slab Culvert
lrpName	LRP039c
name	.
length	4.05
condition	A
structureNr	107976
est cost	0
roadName	Godagari-Nachol-Nimatpur Road
chainage	39.882
width	7.27
constructionYear	1985
spans	1
zone	Rajshahi
circle	Rajshahi
division	Naogaon
sub-division	Naogaon
lat	24.79388888888889
lon	88.43583333333333
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=107976&vRoadID=540&vSurveyYear=2004&vSubdivID=305
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=107976&vRoadID=540&vSurveyYear=2004&vSubdivID=305
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=107976&vRoadID=540&vSurveyYear=2004&vSubdivID=305
