road	Z6813
km	48.767
type	Slab Culvert
lrpName	LRP048c
name	.
length	2.6
condition	C
structureNr	108078
est cost	0.02
roadName	Godagari-Nachol-Nimatpur Road
chainage	48.767
width	7.3
constructionYear	1978
spans	1
zone	Rajshahi
circle	Rajshahi
division	Naogaon
sub-division	Naogaon
lat	24.810833333333335
lon	88.5
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=108078&vRoadID=540&vSurveyYear=2004&vSubdivID=305
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=108078&vRoadID=540&vSurveyYear=2004&vSubdivID=305
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=108078&vRoadID=540&vSurveyYear=2004&vSubdivID=305
