road	Z6813
km	45.256
type	Box Culvert
lrpName	LRP045d
name	.
length	3.6
condition	A
structureNr	108046
est cost	0
roadName	Godagari-Nachol-Nimatpur Road
chainage	45.256
width	7.28
constructionYear	1988
spans	1
zone	Rajshahi
circle	Rajshahi
division	Naogaon
sub-division	Naogaon
lat	24.814722222222223
lon	88.46666666666667
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=108046&vRoadID=540&vSurveyYear=2004&vSubdivID=305
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=108046&vRoadID=540&vSurveyYear=2004&vSubdivID=305
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=108046&vRoadID=540&vSurveyYear=2004&vSubdivID=305
