road	N8
km	28.023
type	RCC Girder Bridge
lrpName	LRP028a
name	SRINAGOR FERIGHUT BRIDGE
length	79.2
condition	A
structureNr	102156
est cost	1
roadName	Dhaka (Jatrabari)-Mawa-Bhanga-Barisal-Patuakhali Road
chainage	28.023
width	8.95
constructionYear	1998
spans	4
zone	Dhaka
circle	Dhaka
division	Munshiganj
sub-division	Sreenagar
lat	23.5275
lon	90.28841666666666
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=102156&vRoadID=61&vSurveyYear=2004&vSubdivID=519
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=102156&vRoadID=61&vSurveyYear=2004&vSubdivID=519
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=102156&vRoadID=61&vSurveyYear=2004&vSubdivID=519
