road	N8
km	31.758
type	RCC Girder Bridge
lrpName	LRP031b
name	DOGOCHI BAZAR
length	49.8
condition	B
structureNr	102165
est cost	0.68
roadName	Dhaka (Jatrabari)-Mawa-Bhanga-Barisal-Patuakhali Road
chainage	31.758
width	9.7
constructionYear	1998
spans	3
zone	Dhaka
circle	Dhaka
division	Munshiganj
sub-division	Sreenagar
lat	23.49813888888889
lon	90.27141666666667
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=102165&vRoadID=61&vSurveyYear=2004&vSubdivID=519
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=102165&vRoadID=61&vSurveyYear=2004&vSubdivID=519
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=102165&vRoadID=61&vSurveyYear=2004&vSubdivID=519
