road	N8
km	129.866
type	Steel Beam & RCC Slab
lrpName	LRP131a
name	Lalpur bridge
length	9.7
condition	C
structureNr	119013
est cost	0.165
roadName	Dhaka (Jatrabari)-Mawa-Bhanga-Barisal-Patuakhali Road
chainage	129.866
width	
constructionYear	
spans	
zone	Barisal
circle	Barisal
division	Barisal
sub-division	Barisal-1
lat	22.94530155925926
lon	90.23137575622896
estimated Location	road_interpolate
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=119013&vRoadID=61&vSurveyYear=2013&vSubdivID=331
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=119013&vRoadID=61&vSurveyYear=2013&vSubdivID=331
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=119013&vRoadID=61&vSurveyYear=2013&vSubdivID=331
