road	N8
km	176.88
type	Truss with Steel Deck
lrpName	LRP178a
name	Boalia Bazar Bridge
length	39.7
condition	C
structureNr	120351
est cost	1.604
roadName	Dhaka (Jatrabari)-Mawa-Bhanga-Barisal-Patuakhali Road
chainage	176.88
width	
constructionYear	
spans	
zone	Barisal
circle	Barisal
division	Barisal
sub-division	Barisal-2
lat	22.5924441 
lon	90.3366663 
estimated Location	road_precise
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=120351&vRoadID=61&vSurveyYear=2013&vSubdivID=349
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=120351&vRoadID=61&vSurveyYear=2013&vSubdivID=349
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=120351&vRoadID=61&vSurveyYear=2013&vSubdivID=349
