road	N8
km	20.514
type	Steel Beam & RCC Slab
lrpName	LRP020b
name	Hashara-2 Bridge
length	46.5
condition	A
structureNr	120146
est cost	0
roadName	Dhaka (Jatrabari)-Mawa-Bhanga-Barisal-Patuakhali Road
chainage	20.514
width	
constructionYear	
spans	
zone	Dhaka
circle	Dhaka
division	Munshiganj
sub-division	Sreenagar
lat	23.5803327 
lon	90.30575 
estimated Location	road_precise
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=120146&vRoadID=61&vSurveyYear=2013&vSubdivID=519
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=120146&vRoadID=61&vSurveyYear=2013&vSubdivID=519
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=120146&vRoadID=61&vSurveyYear=2013&vSubdivID=519
