road	N8
km	197.413
type	RCC Girder Bridge
lrpName	LRP198c
name	Telikhalir Bridge
length	79.22
condition	C
structureNr	119001
est cost	0.26
roadName	Dhaka (Jatrabari)-Mawa-Bhanga-Barisal-Patuakhali Road
chainage	197.413
width	
constructionYear	
spans	
zone	Barisal
circle	Patuakhali
division	Patuakhali
sub-division	Patuakhali
lat	22.4119167 
lon	90.3275271 
estimated Location	road_precise
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=119001&vRoadID=61&vSurveyYear=2013&vSubdivID=862
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=119001&vRoadID=61&vSurveyYear=2013&vSubdivID=862
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=119001&vRoadID=61&vSurveyYear=2013&vSubdivID=862
