road	N8
km	13.834
type	PC Girder Bridge
lrpName	LRP013c
name	DHALASHARI BRIDGE(2)
length	382.2
condition	C
structureNr	102131
est cost	2.48
roadName	Dhaka (Jatrabari)-Mawa-Bhanga-Barisal-Patuakhali Road
chainage	13.834
width	9
constructionYear	1999
spans	8
zone	Dhaka
circle	Dhaka
division	Munshiganj
sub-division	Keraniganj
lat	23.638805555555557
lon	90.34686111111111
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=102131&vRoadID=61&vSurveyYear=2004&vSubdivID=517
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=102131&vRoadID=61&vSurveyYear=2004&vSubdivID=517
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=102131&vRoadID=61&vSurveyYear=2004&vSubdivID=517
