road	N8
km	102.552
type	RCC Girder Bridge
lrpName	LRP103b
name	.
length	39.25
condition	C
structureNr	108957
est cost	1.35
roadName	Dhaka (Jatrabari)-Mawa-Bhanga-Barisal-Patuakhali Road
chainage	102.552
width	7.36
constructionYear	1989
spans	3
zone	Barisal
circle	Barisal
division	Barisal
sub-division	Barisal-1
lat	23.16
lon	90.13472222222222
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=108957&vRoadID=61&vSurveyYear=2004&vSubdivID=331
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=108957&vRoadID=61&vSurveyYear=2004&vSubdivID=331
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=108957&vRoadID=61&vSurveyYear=2004&vSubdivID=331
