road	N8
km	98.147
type	RCC Girder Bridge
lrpName	LRP099a
name	.
length	55.49
condition	B
structureNr	108933
est cost	0.015
roadName	Dhaka (Jatrabari)-Mawa-Bhanga-Barisal-Patuakhali Road
chainage	98.147
width	7.15
constructionYear	1989
spans	4
zone	Barisal
circle	Barisal
division	Barisal
sub-division	Barisal-1
lat	23.179722222222225
lon	90.09972222222221
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=108933&vRoadID=61&vSurveyYear=2004&vSubdivID=331
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=108933&vRoadID=61&vSurveyYear=2004&vSubdivID=331
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=108933&vRoadID=61&vSurveyYear=2004&vSubdivID=331
