road	N8
km	11.053
type	Steel Beam & RCC Slab
lrpName	LRP011a
name	Abdullahpur Bridge
length	54.66
condition	A
structureNr	120136
est cost	0
roadName	Dhaka (Jatrabari)-Mawa-Bhanga-Barisal-Patuakhali Road
chainage	11.053
width	
constructionYear	
spans	
zone	Dhaka
circle	Dhaka
division	Munshiganj
sub-division	Keraniganj
lat	23.655699118446602
lon	90.48907542233009
estimated Location	road_interpolate
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=120136&vRoadID=61&vSurveyYear=2013&vSubdivID=517
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=120136&vRoadID=61&vSurveyYear=2013&vSubdivID=517
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=120136&vRoadID=61&vSurveyYear=2013&vSubdivID=517
