road	N8
km	14.913
type	Truss with RCC Slab
lrpName	LRP014c
name	Kuchiamara Bridge
length	37.5
condition	A
structureNr	120140
est cost	0
roadName	Dhaka (Jatrabari)-Mawa-Bhanga-Barisal-Patuakhali Road
chainage	14.913
width	
constructionYear	
spans	
zone	Dhaka
circle	Dhaka
division	Munshiganj
sub-division	Keraniganj
lat	23.623368846969697
lon	90.33913815
estimated Location	road_interpolate
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=120140&vRoadID=61&vSurveyYear=2013&vSubdivID=517
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=120140&vRoadID=61&vSurveyYear=2013&vSubdivID=517
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=120140&vRoadID=61&vSurveyYear=2013&vSubdivID=517
