road	R451
km	6.561
type	Baily with Steel Deck
lrpName	LRP007a
name	Steel Baily Bridge
length	58.8
condition	A
structureNr	100092
est cost	0.1
roadName	Nalka-Sirajganj Road
chainage	6.561
width	7.52
constructionYear	1985
spans	2
zone	Rajshahi
circle	Pabna
division	Sirajganj
sub-division	Sirajgonj-2
lat	24.448611111111113
lon	89.65
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=100092&vRoadID=118&vSurveyYear=2004&vSubdivID=313
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=100092&vRoadID=118&vSurveyYear=2004&vSubdivID=313
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=100092&vRoadID=118&vSurveyYear=2004&vSubdivID=313
