road	R451
km	6.561
type	Baily with Steel Deck
lrpName	LRP007a
name	Chondi Das Bridge
length	58.8
condition	D
structureNr	119468
est cost	0.375
roadName	Nalka-Sirajganj Road
chainage	6.561
width	
constructionYear	
spans	
zone	Rajshahi
circle	Pabna
division	Sirajganj
sub-division	Sirajgonj-2
lat	24.44834439692308
lon	89.6498062523077
estimated Location	road_interpolate
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=119468&vRoadID=118&vSurveyYear=2013&vSubdivID=313
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=119468&vRoadID=118&vSurveyYear=2013&vSubdivID=313
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=119468&vRoadID=118&vSurveyYear=2013&vSubdivID=313
