road	R451
km	10.62
type	RCC Bridge
lrpName	LRP011a
name	Gendur Bridge
length	30
condition	A
structureNr	119471
est cost	0
roadName	Nalka-Sirajganj Road
chainage	10.62
width	
constructionYear	
spans	
zone	Rajshahi
circle	Pabna
division	Sirajganj
sub-division	Sirajgonj-2
lat	24.454604135
lon	89.6878191125
estimated Location	road_interpolate
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=119471&vRoadID=118&vSurveyYear=2013&vSubdivID=313
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=119471&vRoadID=118&vSurveyYear=2013&vSubdivID=313
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=119471&vRoadID=118&vSurveyYear=2013&vSubdivID=313
