road	Z1617
km	13.637
type	RCC Girder Bridge
lrpName	LRP013c
name	CURCURMAN
length	5.3
condition	D
structureNr	106525
est cost	13.71
roadName	Mariamnagar-Ranirhat (Gabtal) Road
chainage	13.637
width	3.45
constructionYear	1964
spans	1
zone	Chittagong
circle	Chittagong
division	Chittagong
sub-division	Chittagong
lat	22.468055555555555
lon	92.07544444444444
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=106525&vRoadID=300&vSurveyYear=2004&vSubdivID=269
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=106525&vRoadID=300&vSurveyYear=2004&vSubdivID=269
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=106525&vRoadID=300&vSurveyYear=2004&vSubdivID=269
