road	Z1053
km	16.785
type	RCC Girder Bridge
lrpName	LRP016d
name	Homna Bazar Bridge
length	8.4
condition	C
structureNr	120872
est cost	0.05
roadName	Gouripur-Homna Road
chainage	16.785
width	
constructionYear	
spans	
zone	Comilla
circle	Comilla
division	Comilla
sub-division	Gouripur
lat	23.6747493 
lon	90.779916 
estimated Location	road_precise
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=120872&vRoadID=457&vSurveyYear=2013&vSubdivID=544
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=120872&vRoadID=457&vSurveyYear=2013&vSubdivID=544
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=120872&vRoadID=457&vSurveyYear=2013&vSubdivID=544
