road	Z5802
km	0.716
type	RCC Bridge
lrpName	LRPSa
name	Boropool Bridge
length	21.36
condition	C
structureNr	119644
est cost	0.271
roadName	Dinajpur-Khanpur Road
chainage	0.716
width	
constructionYear	
spans	
zone	Rangpur
circle	Dinajpur
division	Dinajpur
sub-division	Phulbari
lat	25.6145556 
lon	88.6336941 
estimated Location	road_precise
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=119644&vRoadID=673&vSurveyYear=2013&vSubdivID=297
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=119644&vRoadID=673&vSurveyYear=2013&vSubdivID=297
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=119644&vRoadID=673&vSurveyYear=2013&vSubdivID=297
