road	N502
km	9.19
type	Slab Culvert
lrpName	LRP009a
name	.
length	2.7
condition	B
structureNr	110629
est cost	0.005
roadName	Bogra (Jahangirabad)-Natore Road
chainage	9.19
width	12.65
constructionYear	1998
spans	1
zone	Rangpur
circle	Bogra
division	Bogra
sub-division	Sherpur (Bogra)
lat	24.745
lon	89.33722222222222
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=110629&vRoadID=30&vSurveyYear=2004&vSubdivID=292
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=110629&vRoadID=30&vSurveyYear=2004&vSubdivID=292
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=110629&vRoadID=30&vSurveyYear=2004&vSubdivID=292
