road	N502
km	1.534
type	Slab Culvert
lrpName	LRP001a
name	.
length	4.2
condition	A
structureNr	110610
est cost	0
roadName	Bogra (Jahangirabad)-Natore Road
chainage	1.534
width	12.8
constructionYear	1998
spans	1
zone	Rangpur
circle	Bogra
division	Bogra
sub-division	Sherpur (Bogra)
lat	24.809166666666666
lon	89.35666666666665
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=110610&vRoadID=30&vSurveyYear=2004&vSubdivID=292
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=110610&vRoadID=30&vSurveyYear=2004&vSubdivID=292
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=110610&vRoadID=30&vSurveyYear=2004&vSubdivID=292
