road	N502
km	38.323
type	RCC Girder Bridge
lrpName	LRP038a
name	Borochowgram Bridge
length	49.21
condition	B
structureNr	119422
est cost	0.039
roadName	Bogra (Jahangirabad)-Natore Road
chainage	38.323
width	
constructionYear	
spans	
zone	Rajshahi
circle	Pabna
division	Natore
sub-division	Natore-1
lat	24.5431663 
lon	89.1695271 
estimated Location	road_precise
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=119422&vRoadID=30&vSurveyYear=2013&vSubdivID=315
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=119422&vRoadID=30&vSurveyYear=2013&vSubdivID=315
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=119422&vRoadID=30&vSurveyYear=2013&vSubdivID=315
