road	N502
km	32.334
type	Box Culvert
lrpName	LRP032a
name	.
length	6.7
condition	A
structureNr	110690
est cost	0
roadName	Bogra (Jahangirabad)-Natore Road
chainage	32.334
width	7.9
constructionYear	1997
spans	1
zone	Rajshahi
circle	Pabna
division	Natore
sub-division	Natore-1
lat	24.57361111111111
lon	89.2175
estimated Location	bcs1
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=110690&vRoadID=30&vSurveyYear=2004&vSubdivID=315
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=110690&vRoadID=30&vSurveyYear=2004&vSubdivID=315
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=110690&vRoadID=30&vSurveyYear=2004&vSubdivID=315
