road	N502
km	57.132
type	RCC Girder Bridge
lrpName	LRP057b
name	Nowapara Bridge
length	12.36
condition	A
structureNr	121791
est cost	0
roadName	Bogra (Jahangirabad)-Natore Road
chainage	57.132
width	
constructionYear	
spans	
zone	Rajshahi
circle	Pabna
division	Natore
sub-division	Natore-1
lat	24.445833 
lon	89.0404997 
estimated Location	road_precise
bcs1-file	http://www.rhd.gov.bd/BridgeDatabase/BCS1.asp?vStructureID=121791&vRoadID=1339&vSurveyYear=2013&vSubdivID=315
bcs2-file	http://www.rhd.gov.bd/BridgeDatabase/BCS2.asp?vStructureID=121791&vRoadID=1339&vSurveyYear=2013&vSubdivID=315
bcs3-file	http://www.rhd.gov.bd/BridgeDatabase/BCS3.asp?vStructureID=121791&vRoadID=1339&vSurveyYear=2013&vSubdivID=315
